s,kg,kg,kg,kg,kg
Time,Total,NITROGEN,OXYGEN,CARBON DIOXIDE,WATER VAPOR
 4.1583951E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.1647195E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.1702536E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.1765784E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.1821121E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.1884369E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.1947614E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2002954E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2066199E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2121539E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2184784E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2240125E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2303369E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2366614E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2421954E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2485199E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2540540E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2603787E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2667032E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2722372E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2785617E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2840958E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2904202E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.2967447E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3022787E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3086032E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3141373E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3204617E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3267865E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3323203E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3386450E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3441791E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3505035E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3560376E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3623621E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3686865E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3742206E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3805450E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3860791E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3924036E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.3987283E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.4042621E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.4105869E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.4161206E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.4224454E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.4287698E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.4343039E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.4406284E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.4461624E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.4524869E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.4580209E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.4643454E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.4706702E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.4762039E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.4825287E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.4880624E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.4943872E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5007117E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5062457E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5125702E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5181042E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5244287E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5307532E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5362872E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5426120E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5481458E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5544705E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5600043E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5663290E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5726535E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5781876E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5845120E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5900461E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.5963705E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6026950E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6082291E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6145535E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6200876E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6264124E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6327368E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6382709E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6445953E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6501294E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6564539E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6627783E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6683124E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6746368E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6801709E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6864954E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6920294E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.6983539E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.7046786E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.7102127E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.7165372E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.7220712E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.7283957E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.7347202E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.7402542E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.7465787E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.7521127E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.7584372E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.7647620E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.7702957E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.7766205E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.7821545E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.7884790E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.7940131E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8003375E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8066620E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8121960E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8185205E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8240546E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8303790E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8367038E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8422375E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8485623E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8540961E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8604208E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8667453E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8722794E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8786038E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8841379E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8904623E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.8967868E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9023209E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9086456E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9141794E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9205042E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9260379E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9323627E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9386871E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9442212E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9505457E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9560797E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9624042E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9687286E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9742627E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9805875E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9861212E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9924460E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 4.9987704E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.0043045E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.0106290E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.0161630E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.0224875E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.0280215E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.0343460E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.0406705E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.0462045E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.0525290E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.0580630E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.0643878E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.0707123E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.0762463E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.0825708E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.0881049E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.0944293E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1007538E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1062878E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1126123E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1181464E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1244708E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1300049E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1363293E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1426538E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1481879E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1545123E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1600464E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1663708E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1726959E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1782294E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1845544E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1900885E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.1964130E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2027374E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2082715E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2145959E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2201300E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2264545E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2327789E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2383130E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2446375E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2501715E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2564960E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2620300E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2683545E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2746790E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2802130E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2865375E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2920715E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.2983960E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.3047211E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.3102545E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.3165796E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.3221130E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.3284381E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.3347626E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.3402966E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.3466211E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.3521552E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.3584796E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.3640137E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.3703381E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.3766626E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.3821967E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.3885211E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.3940552E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4003796E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4067041E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4122382E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4185626E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4240967E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4304211E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4367456E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4422797E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4486041E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4541382E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4604626E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4667877E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4723218E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4786462E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4841803E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4905048E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.4960388E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.5023633E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.5086877E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.5142218E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.5205463E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.5260803E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.5324048E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.5387292E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
 5.5442633E+002, 9.5714715E-003, 7.2979609E-003, 2.2109855E-003, 5.6611915E-006, 5.6863959E-005
